model,ideology,config_id,context_id,instr_combo,key_type,perm_id,persona_combo,n,accuracy,macro_f1,negative_f1,positive_f1,mean_confidence,positive_pred_rate,positive_gold_rate
gemma-3-27b-it,libertarian_right,6055,-1,question_first_idx0,uppercase_start,1,short_idx2,30,0.4666666666666667,0.4258373205741627,0.5789473684210527,0.2727272727272727,0.9799182694239561,0.1,0.6333333333333333
gemma-3-27b-it,libertarian_right,6056,-1,options_first_idx1,uppercase_start,3,short_idx0,30,0.4666666666666667,0.4258373205741627,0.5789473684210527,0.2727272727272727,0.9913394580683387,0.1,0.6333333333333333
gemma-3-27b-it,libertarian_right,6057,4,question_first_idx1,uppercase_start,3,short_idx1,30,0.3333333333333333,0.33035714285714285,0.375,0.2857142857142857,0.9885126877411009,0.3,0.6333333333333333
gemma-3-27b-it,libertarian_right,6058,-1,question_first_idx0,numeric,2,short_idx0,30,0.6,0.5982142857142857,0.5714285714285714,0.625,0.9563944940823331,0.43333333333333335,0.6333333333333333
gemma-3-27b-it,libertarian_right,6059,-1,options_first_idx3,numeric,3,long_idx4,30,0.4666666666666667,0.4258373205741627,0.5789473684210527,0.2727272727272727,0.9898641971960865,0.1,0.6333333333333333
gemma-3-27b-it,libertarian_right,6060,-1,question_first_idx3,lowercase_start,3,long_idx1,30,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.9352498535230188,0.36666666666666664,0.6333333333333333
gemma-3-27b-it,libertarian_right,6061,1,options_first_idx4,numeric_zero_index,3,long_idx4,30,0.4666666666666667,0.4258373205741627,0.5789473684210527,0.2727272727272727,0.9996937528594189,0.1,0.6333333333333333
gemma-3-27b-it,libertarian_right,6062,0,options_first_idx2,numeric,0,long_idx3,30,0.4,0.375,0.5,0.25,0.9619188239707767,0.16666666666666666,0.6333333333333333
gemma-3-27b-it,libertarian_right,6063,4,question_first_idx1,lowercase_start,3,short_idx1,30,0.4,0.3891402714932127,0.47058823529411764,0.3076923076923077,0.9865599313986045,0.23333333333333334,0.6333333333333333
gemma-3-27b-it,libertarian_right,6064,3,options_first_idx4,numeric_zero_index,1,long_idx4,30,0.5333333333333333,0.513888888888889,0.6111111111111112,0.4166666666666667,0.9525105153902123,0.16666666666666666,0.6333333333333333
gemma-3-27b-it,libertarian_right,6065,-1,question_first_idx2,uppercase_start,0,short_idx0,30,0.5,0.4712103407755582,0.5945945945945946,0.34782608695652173,0.9857465139580918,0.13333333333333333,0.6333333333333333
gemma-3-27b-it,libertarian_right,6066,4,question_first_idx2,uppercase_start,0,long_idx3,30,0.43333333333333335,0.3772893772893773,0.5641025641025641,0.19047619047619047,0.9951726754456811,0.06666666666666667,0.6333333333333333
gemma-3-27b-it,libertarian_right,6067,-1,options_first_idx0,lowercase_start,2,long_idx3,30,0.5,0.4712103407755582,0.34782608695652173,0.5945945945945946,0.7942248872427882,0.6,0.6333333333333333
gemma-3-27b-it,libertarian_right,6068,1,question_first_idx3,uppercase_start,3,short_idx1,30,0.6666666666666666,0.6651785714285714,0.6875,0.6428571428571429,0.9078675074457053,0.3,0.6333333333333333
gemma-3-27b-it,libertarian_right,6069,1,question_first_idx2,uppercase_start,0,short_idx2,30,0.5333333333333333,0.513888888888889,0.6111111111111112,0.4166666666666667,0.9897731807760766,0.16666666666666666,0.6333333333333333
gemma-3-27b-it,libertarian_right,6070,-1,question_first_idx3,numeric_zero_index,2,short_idx0,30,0.5,0.4712103407755582,0.5945945945945946,0.34782608695652173,0.9345492695914271,0.13333333333333333,0.6333333333333333
gemma-3-27b-it,libertarian_right,6071,-1,question_first_idx4,numeric,1,short_idx2,30,0.5666666666666667,0.3617021276595745,0.0,0.723404255319149,0.8184424530817734,0.9333333333333333,0.6333333333333333
gemma-3-27b-it,libertarian_right,6072,2,question_first_idx4,numeric,0,long_idx3,30,0.3333333333333333,0.25,0.5,0.0,0.9601658364752843,0.03333333333333333,0.6333333333333333
gemma-3-27b-it,libertarian_right,6073,-1,question_first_idx0,uppercase_start,0,long_idx4,30,0.4,0.325,0.55,0.1,0.9843690382411101,0.03333333333333333,0.6333333333333333
gemma-3-27b-it,libertarian_right,6074,-1,question_first_idx1,numeric_zero_index,1,long_idx0,30,0.3,0.2992213570634038,0.3225806451612903,0.27586206896551724,0.9130552587881167,0.3333333333333333,0.6333333333333333
gemma-3-27b-it,libertarian_right,6075,-1,options_first_idx0,numeric,0,short_idx3,30,0.4,0.325,0.55,0.1,0.9508189774061534,0.03333333333333333,0.6333333333333333
gemma-3-27b-it,libertarian_right,6076,3,question_first_idx2,lowercase_start,3,long_idx2,30,0.6,0.5927601809954751,0.6470588235294118,0.5384615384615384,0.9905718934709805,0.23333333333333334,0.6333333333333333
gemma-3-27b-it,libertarian_right,6077,-1,question_first_idx3,numeric,3,short_idx0,30,0.6,0.5982142857142857,0.625,0.5714285714285714,0.794497832778988,0.3,0.6333333333333333
gemma-3-27b-it,libertarian_right,6078,-1,options_first_idx4,uppercase_start,1,short_idx3,30,0.4666666666666667,0.4258373205741627,0.5789473684210527,0.2727272727272727,0.9808122566508377,0.1,0.6333333333333333
gemma-3-27b-it,libertarian_right,6079,4,question_first_idx0,lowercase_start,2,long_idx4,30,0.4666666666666667,0.4,0.2,0.6,0.9696642102529153,0.7,0.6333333333333333
gemma-3-27b-it,libertarian_right,6080,-1,options_first_idx3,numeric,1,long_idx4,30,0.4,0.375,0.5,0.25,0.9645433102004618,0.16666666666666666,0.6333333333333333
gemma-3-27b-it,libertarian_right,6081,1,question_first_idx4,lowercase_start,0,long_idx0,30,0.36666666666666664,0.2682926829268293,0.5365853658536586,0.0,0.9973643422608893,0.0,0.6333333333333333
gemma-3-27b-it,libertarian_right,6082,2,options_first_idx2,lowercase_start,0,short_idx3,30,0.4666666666666667,0.4258373205741627,0.5789473684210527,0.2727272727272727,0.9834326101112761,0.1,0.6333333333333333
gemma-3-27b-it,libertarian_right,6083,2,options_first_idx4,lowercase_start,0,long_idx0,30,0.4,0.375,0.5,0.25,0.9865515907743707,0.16666666666666666,0.6333333333333333
gemma-3-27b-it,libertarian_right,6084,-1,options_first_idx4,numeric_zero_index,2,long_idx2,30,0.43333333333333335,0.41714285714285715,0.5142857142857142,0.32,0.9200292574644241,0.2,0.6333333333333333
gemma-3-27b-it,libertarian_right,6085,2,question_first_idx4,numeric,2,long_idx2,30,0.6,0.48863636363636365,0.25,0.7272727272727273,0.9212917053264038,0.8333333333333334,0.6333333333333333
gemma-3-27b-it,libertarian_right,6086,1,options_first_idx0,lowercase_start,0,long_idx1,30,0.4,0.354066985645933,0.5263157894736842,0.18181818181818182,0.9632933859806007,0.1,0.6333333333333333
gemma-3-27b-it,libertarian_right,6087,0,question_first_idx1,lowercase_start,1,long_idx1,30,0.3333333333333333,0.3212669683257918,0.4117647058823529,0.23076923076923078,0.9864527424895635,0.23333333333333334,0.6333333333333333
gemma-3-27b-it,libertarian_right,6088,3,options_first_idx0,uppercase_start,2,short_idx3,30,0.5666666666666667,0.5542857142857143,0.6285714285714286,0.48,0.9319763017564843,0.2,0.6333333333333333
gemma-3-27b-it,libertarian_right,6089,-1,question_first_idx1,numeric,0,long_idx0,30,0.36666666666666664,0.2682926829268293,0.5365853658536586,0.0,0.9960219593438696,0.0,0.6333333333333333
gemma-3-27b-it,libertarian_right,6090,-1,options_first_idx4,numeric_zero_index,0,short_idx0,30,0.5,0.4857142857142857,0.5714285714285714,0.4,0.9918329058156193,0.2,0.6333333333333333
gemma-3-27b-it,libertarian_right,6091,4,options_first_idx4,numeric,2,long_idx2,30,0.5,0.4712103407755582,0.5945945945945946,0.34782608695652173,0.9827539735674026,0.13333333333333333,0.6333333333333333
gemma-3-27b-it,libertarian_right,6092,-1,question_first_idx3,uppercase_start,0,short_idx2,30,0.6,0.5927601809954751,0.6470588235294118,0.5384615384615384,0.9867184204750251,0.23333333333333334,0.6333333333333333
gemma-3-27b-it,libertarian_right,6093,2,question_first_idx4,uppercase_start,2,long_idx4,30,0.6333333333333333,0.3877551020408163,0.0,0.7755102040816326,0.9994266814885348,1.0,0.6333333333333333
gemma-3-27b-it,libertarian_right,6094,-1,question_first_idx1,numeric,2,long_idx1,30,0.4,0.3891402714932127,0.47058823529411764,0.3076923076923077,0.9804556303555259,0.23333333333333334,0.6333333333333333
gemma-3-27b-it,libertarian_right,6095,3,options_first_idx2,uppercase_start,0,short_idx3,30,0.4666666666666667,0.4258373205741627,0.5789473684210527,0.2727272727272727,0.9935212713610101,0.1,0.6333333333333333
gemma-3-27b-it,libertarian_right,6096,-1,question_first_idx3,lowercase_start,2,short_idx3,30,0.5333333333333333,0.53125,0.5,0.5625,0.9508132530929437,0.43333333333333335,0.6333333333333333
gemma-3-27b-it,libertarian_right,6097,2,options_first_idx0,numeric_zero_index,0,short_idx3,30,0.43333333333333335,0.41714285714285715,0.5142857142857142,0.32,0.9989228291194631,0.2,0.6333333333333333
gemma-3-27b-it,libertarian_right,6098,-1,options_first_idx3,lowercase_start,1,long_idx4,30,0.5,0.4994438264738599,0.5161290322580645,0.4827586206896552,0.8673301963171852,0.3333333333333333,0.6333333333333333
gemma-3-27b-it,libertarian_right,6099,-1,question_first_idx0,uppercase_start,3,short_idx3,30,0.5333333333333333,0.53125,0.5625,0.5,0.9169717157571884,0.3,0.6333333333333333
gemma-3-27b-it,libertarian_right,6100,2,question_first_idx3,uppercase_start,2,short_idx3,30,0.5333333333333333,0.4034090909090909,0.125,0.6818181818181818,0.9109324508229578,0.8333333333333334,0.6333333333333333
gemma-3-27b-it,libertarian_right,6101,0,question_first_idx2,uppercase_start,1,long_idx3,30,0.43333333333333335,0.40070505287896596,0.5405405405405406,0.2608695652173913,0.972561915264219,0.13333333333333333,0.6333333333333333
gemma-3-27b-it,libertarian_right,6102,-1,question_first_idx4,uppercase_start,2,short_idx4,30,0.6333333333333333,0.3877551020408163,0.0,0.7755102040816326,0.9971562830658662,1.0,0.6333333333333333
gemma-3-27b-it,libertarian_right,6103,1,question_first_idx0,numeric_zero_index,1,short_idx0,30,0.5,0.4857142857142857,0.5714285714285714,0.4,0.987994660530848,0.2,0.6333333333333333
gemma-3-27b-it,libertarian_right,6104,-1,question_first_idx3,uppercase_start,0,short_idx0,30,0.5,0.4712103407755582,0.5945945945945946,0.34782608695652173,0.9881161636988031,0.13333333333333333,0.6333333333333333
gemma-3-27b-it,libertarian_right,6105,2,question_first_idx2,numeric,3,long_idx4,30,0.4666666666666667,0.4444444444444444,0.5555555555555556,0.3333333333333333,0.975475987865775,0.16666666666666666,0.6333333333333333
gemma-3-27b-it,libertarian_right,6106,-1,options_first_idx2,numeric,3,short_idx1,30,0.43333333333333335,0.3772893772893773,0.5641025641025641,0.19047619047619047,0.9573849135301488,0.06666666666666667,0.6333333333333333
gemma-3-27b-it,libertarian_right,6107,3,options_first_idx0,uppercase_start,3,short_idx4,30,0.5333333333333333,0.513888888888889,0.6111111111111112,0.4166666666666667,0.9646238549105147,0.16666666666666666,0.6333333333333333
gemma-3-27b-it,libertarian_right,6108,-1,options_first_idx4,lowercase_start,0,short_idx1,30,0.4,0.3973214285714286,0.4375,0.35714285714285715,0.9625353729458445,0.3,0.6333333333333333
gemma-3-27b-it,libertarian_right,6109,3,options_first_idx3,numeric,1,long_idx1,30,0.5,0.4712103407755582,0.5945945945945946,0.34782608695652173,0.9954401031197962,0.13333333333333333,0.6333333333333333
gemma-3-27b-it,libertarian_right,6110,2,question_first_idx2,uppercase_start,2,short_idx4,30,0.5,0.4857142857142857,0.5714285714285714,0.4,0.9811173517650332,0.2,0.6333333333333333
gemma-3-27b-it,libertarian_right,6111,-1,options_first_idx2,numeric,1,long_idx0,30,0.43333333333333335,0.40070505287896596,0.5405405405405406,0.2608695652173913,0.9549933822587139,0.13333333333333333,0.6333333333333333
gemma-3-27b-it,libertarian_right,6112,-1,question_first_idx3,numeric,0,long_idx0,30,0.4,0.3891402714932127,0.3076923076923077,0.47058823529411764,0.9220987369915038,0.5,0.6333333333333333
gemma-3-27b-it,libertarian_right,6113,-1,options_first_idx3,lowercase_start,2,short_idx0,30,0.4666666666666667,0.4258373205741627,0.5789473684210527,0.2727272727272727,0.9966270115212092,0.1,0.6333333333333333
gemma-3-27b-it,libertarian_right,6114,2,question_first_idx2,uppercase_start,0,long_idx3,30,0.5333333333333333,0.513888888888889,0.6111111111111112,0.4166666666666667,0.9506920746903795,0.16666666666666666,0.6333333333333333
gemma-3-27b-it,libertarian_right,6115,-1,options_first_idx1,lowercase_start,3,short_idx1,30,0.43333333333333335,0.41714285714285715,0.5142857142857142,0.32,0.947411608817214,0.2,0.6333333333333333
gemma-3-27b-it,libertarian_right,6116,0,options_first_idx2,lowercase_start,1,short_idx3,30,0.36666666666666664,0.3602693602693603,0.42424242424242425,0.2962962962962963,0.9976985895260764,0.26666666666666666,0.6333333333333333
gemma-3-27b-it,libertarian_right,6117,-1,options_first_idx2,numeric_zero_index,2,long_idx3,30,0.36666666666666664,0.2682926829268293,0.5365853658536586,0.0,0.8996201881658653,0.0,0.6333333333333333
gemma-3-27b-it,libertarian_right,6118,4,options_first_idx0,lowercase_start,3,short_idx2,30,0.5333333333333333,0.513888888888889,0.6111111111111112,0.4166666666666667,0.931363909878652,0.16666666666666666,0.6333333333333333
gemma-3-27b-it,libertarian_right,6119,3,options_first_idx3,uppercase_start,2,short_idx0,30,0.5333333333333333,0.513888888888889,0.6111111111111112,0.4166666666666667,0.9801332623885259,0.16666666666666666,0.6333333333333333
gemma-3-27b-it,libertarian_right,6120,1,question_first_idx4,lowercase_start,2,long_idx0,30,0.6333333333333333,0.3877551020408163,0.0,0.7755102040816326,0.9989169645086514,1.0,0.6333333333333333
gemma-3-27b-it,libertarian_right,6121,1,options_first_idx4,uppercase_start,3,long_idx4,30,0.4666666666666667,0.4258373205741627,0.5789473684210527,0.2727272727272727,0.995911970408492,0.1,0.6333333333333333
gemma-3-27b-it,libertarian_right,6122,-1,question_first_idx3,lowercase_start,1,short_idx0,30,0.4666666666666667,0.4258373205741627,0.5789473684210527,0.2727272727272727,0.9744121268404203,0.1,0.6333333333333333
gemma-3-27b-it,libertarian_right,6123,3,question_first_idx0,lowercase_start,1,long_idx2,30,0.6333333333333333,0.6329254727474972,0.6206896551724138,0.6451612903225806,0.9721092731793741,0.4,0.6333333333333333
gemma-3-27b-it,libertarian_right,6124,4,question_first_idx0,numeric_zero_index,3,short_idx2,30,0.4,0.3891402714932127,0.47058823529411764,0.3076923076923077,0.9501644281564813,0.23333333333333334,0.6333333333333333
gemma-3-27b-it,libertarian_right,6125,-1,question_first_idx2,numeric_zero_index,2,short_idx1,30,0.5333333333333333,0.513888888888889,0.6111111111111112,0.4166666666666667,0.9891299625551118,0.16666666666666666,0.6333333333333333
gemma-3-27b-it,libertarian_right,6126,0,options_first_idx3,numeric_zero_index,3,long_idx2,30,0.5333333333333333,0.513888888888889,0.6111111111111112,0.4166666666666667,0.9761930088824382,0.16666666666666666,0.6333333333333333
gemma-3-27b-it,libertarian_right,6127,-1,options_first_idx1,numeric_zero_index,3,short_idx2,30,0.5,0.4949494949494949,0.5454545454545454,0.4444444444444444,0.9398956579482038,0.26666666666666666,0.6333333333333333
gemma-3-27b-it,libertarian_right,6128,2,options_first_idx0,numeric,1,short_idx0,30,0.43333333333333335,0.41714285714285715,0.5142857142857142,0.32,0.9723291500604816,0.2,0.6333333333333333
gemma-3-27b-it,libertarian_right,6129,4,question_first_idx4,uppercase_start,0,short_idx4,30,0.36666666666666664,0.2682926829268293,0.5365853658536586,0.0,0.9768547795095318,0.0,0.6333333333333333
gemma-3-27b-it,libertarian_right,6130,-1,options_first_idx4,uppercase_start,0,long_idx4,30,0.4666666666666667,0.4570135746606335,0.5294117647058824,0.38461538461538464,0.9647602904163095,0.23333333333333334,0.6333333333333333
gemma-3-27b-it,libertarian_right,6131,-1,options_first_idx3,lowercase_start,2,short_idx0,30,0.4666666666666667,0.4258373205741627,0.5789473684210527,0.2727272727272727,0.9966270115212092,0.1,0.6333333333333333
gemma-3-27b-it,libertarian_right,6132,-1,question_first_idx3,lowercase_start,3,long_idx4,30,0.5666666666666667,0.5661846496106786,0.5517241379310345,0.5806451612903226,0.935567281551353,0.4,0.6333333333333333
gemma-3-27b-it,libertarian_right,6133,3,options_first_idx0,numeric_zero_index,2,short_idx0,30,0.5666666666666667,0.5542857142857143,0.6285714285714286,0.48,0.9816914308970618,0.2,0.6333333333333333
gemma-3-27b-it,libertarian_right,6134,4,question_first_idx2,uppercase_start,3,short_idx2,30,0.5666666666666667,0.5622895622895623,0.6060606060606061,0.5185185185185185,0.9365636293424625,0.26666666666666666,0.6333333333333333
gemma-3-27b-it,libertarian_right,6135,-1,options_first_idx4,numeric,2,long_idx2,30,0.5,0.4994438264738599,0.5161290322580645,0.4827586206896552,0.9632383423604849,0.3333333333333333,0.6333333333333333
gemma-3-27b-it,libertarian_right,6136,-1,options_first_idx0,uppercase_start,2,long_idx3,30,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.806015530022627,0.36666666666666664,0.6333333333333333
gemma-3-27b-it,libertarian_right,6137,-1,question_first_idx1,lowercase_start,2,short_idx0,30,0.4666666666666667,0.4444444444444444,0.5555555555555556,0.3333333333333333,0.9826048739204981,0.16666666666666666,0.6333333333333333
gemma-3-27b-it,libertarian_right,6138,-1,question_first_idx4,numeric_zero_index,1,long_idx4,30,0.6,0.375,0.0,0.75,0.9611562422183283,0.9666666666666667,0.6333333333333333
gemma-3-27b-it,libertarian_right,6139,-1,options_first_idx2,lowercase_start,3,short_idx1,30,0.5666666666666667,0.5542857142857143,0.6285714285714286,0.48,0.9591038286525478,0.2,0.6333333333333333
gemma-3-27b-it,libertarian_right,6140,0,options_first_idx4,numeric,2,long_idx0,30,0.36666666666666664,0.34857142857142853,0.45714285714285713,0.24,0.9821527657186493,0.2,0.6333333333333333
gemma-3-27b-it,libertarian_right,6141,-1,question_first_idx4,numeric_zero_index,3,long_idx1,30,0.4666666666666667,0.4444444444444444,0.5555555555555556,0.3333333333333333,0.946280506978504,0.16666666666666666,0.6333333333333333
gemma-3-27b-it,libertarian_right,6142,0,options_first_idx4,numeric,1,short_idx1,30,0.43333333333333335,0.41714285714285715,0.5142857142857142,0.32,0.9973253365781449,0.2,0.6333333333333333
gemma-3-27b-it,libertarian_right,6143,0,options_first_idx0,numeric,1,long_idx4,30,0.5,0.4857142857142857,0.5714285714285714,0.4,0.9898673623161055,0.2,0.6333333333333333
gemma-3-27b-it,libertarian_right,6144,0,options_first_idx1,uppercase_start,3,long_idx3,30,0.43333333333333335,0.3772893772893773,0.5641025641025641,0.19047619047619047,0.9823344835401951,0.06666666666666667,0.6333333333333333
gemma-3-27b-it,libertarian_right,6145,-1,question_first_idx4,lowercase_start,2,short_idx2,30,0.6333333333333333,0.3877551020408163,0.0,0.7755102040816326,0.9920792678272262,1.0,0.6333333333333333
gemma-3-27b-it,libertarian_right,6146,-1,question_first_idx4,numeric,3,long_idx2,30,0.36666666666666664,0.3301997649823737,0.4864864864864865,0.17391304347826086,0.851291139594432,0.13333333333333333,0.6333333333333333
gemma-3-27b-it,libertarian_right,6147,-1,question_first_idx3,uppercase_start,3,short_idx3,30,0.6,0.5833333333333333,0.5,0.6666666666666666,0.965529571751175,0.5666666666666667,0.6333333333333333
gemma-3-27b-it,libertarian_right,6148,-1,options_first_idx3,lowercase_start,3,short_idx4,30,0.4666666666666667,0.4258373205741627,0.5789473684210527,0.2727272727272727,0.9658672814699839,0.1,0.6333333333333333
gemma-3-27b-it,libertarian_right,6149,-1,options_first_idx1,uppercase_start,0,short_idx3,30,0.4666666666666667,0.4258373205741627,0.5789473684210527,0.2727272727272727,0.9897923627231603,0.1,0.6333333333333333
gemma-3-27b-it,libertarian_right,6150,3,question_first_idx2,numeric_zero_index,1,long_idx3,30,0.5666666666666667,0.5622895622895623,0.6060606060606061,0.5185185185185185,0.9806454329239742,0.26666666666666666,0.6333333333333333
gemma-3-27b-it,libertarian_right,6151,0,options_first_idx1,uppercase_start,0,long_idx2,30,0.43333333333333335,0.40070505287896596,0.5405405405405406,0.2608695652173913,0.981264524502206,0.13333333333333333,0.6333333333333333
gemma-3-27b-it,libertarian_right,6152,3,question_first_idx2,numeric_zero_index,0,short_idx1,30,0.5,0.4712103407755582,0.5945945945945946,0.34782608695652173,0.9918373308260056,0.13333333333333333,0.6333333333333333
gemma-3-27b-it,libertarian_right,6153,-1,options_first_idx0,numeric_zero_index,0,long_idx2,30,0.4666666666666667,0.4642857142857143,0.5,0.42857142857142855,0.9775455997612824,0.3,0.6333333333333333
gemma-3-27b-it,libertarian_right,6154,-1,question_first_idx0,numeric_zero_index,3,long_idx1,30,0.4,0.375,0.5,0.25,0.9665964492518185,0.16666666666666666,0.6333333333333333
gemma-3-27b-it,libertarian_right,6155,-1,options_first_idx0,numeric,3,long_idx4,30,0.4666666666666667,0.4258373205741627,0.5789473684210527,0.2727272727272727,0.9555399081979952,0.1,0.6333333333333333
gemma-3-27b-it,libertarian_right,6156,4,question_first_idx4,numeric_zero_index,0,long_idx1,30,0.36666666666666664,0.3602693602693603,0.42424242424242425,0.2962962962962963,0.9731055021811028,0.26666666666666666,0.6333333333333333
gemma-3-27b-it,libertarian_right,6157,-1,question_first_idx0,numeric_zero_index,0,short_idx3,30,0.36666666666666664,0.3602693602693603,0.42424242424242425,0.2962962962962963,0.964418081647806,0.26666666666666666,0.6333333333333333
gemma-3-27b-it,libertarian_right,6158,1,options_first_idx1,uppercase_start,2,short_idx2,30,0.5333333333333333,0.513888888888889,0.6111111111111112,0.4166666666666667,0.9818557430870161,0.16666666666666666,0.6333333333333333
gemma-3-27b-it,libertarian_right,6159,1,options_first_idx3,uppercase_start,2,long_idx4,30,0.4666666666666667,0.4258373205741627,0.5789473684210527,0.2727272727272727,0.9807874018642052,0.1,0.6333333333333333
gemma-3-27b-it,libertarian_right,6160,0,options_first_idx1,lowercase_start,0,short_idx3,30,0.4666666666666667,0.4258373205741627,0.5789473684210527,0.2727272727272727,0.9969863780688413,0.1,0.6333333333333333
gemma-3-27b-it,libertarian_right,6161,1,question_first_idx0,lowercase_start,3,long_idx1,30,0.5333333333333333,0.5248868778280543,0.5882352941176471,0.46153846153846156,0.863812327771829,0.23333333333333334,0.6333333333333333
gemma-3-27b-it,libertarian_right,6162,1,question_first_idx1,numeric_zero_index,2,long_idx4,30,0.43333333333333335,0.40070505287896596,0.5405405405405406,0.2608695652173913,0.9697575085819633,0.13333333333333333,0.6333333333333333
gemma-3-27b-it,libertarian_right,6163,1,options_first_idx0,numeric,3,short_idx2,30,0.4666666666666667,0.4444444444444444,0.5555555555555556,0.3333333333333333,0.9866394928249272,0.16666666666666666,0.6333333333333333
gemma-3-27b-it,libertarian_right,6164,1,question_first_idx4,lowercase_start,2,long_idx3,30,0.6333333333333333,0.3877551020408163,0.0,0.7755102040816326,0.9983668512328872,1.0,0.6333333333333333
gemma-3-27b-it,libertarian_right,6165,-1,options_first_idx0,numeric_zero_index,2,short_idx1,30,0.5666666666666667,0.5661846496106786,0.5806451612903226,0.5517241379310345,0.9167759297975373,0.3333333333333333,0.6333333333333333
gemma-3-27b-it,libertarian_right,6166,-1,options_first_idx0,lowercase_start,3,long_idx0,30,0.43333333333333335,0.4276094276094276,0.37037037037037035,0.48484848484848486,0.8835981365426637,0.4666666666666667,0.6333333333333333
gemma-3-27b-it,libertarian_right,6167,-1,question_first_idx4,numeric_zero_index,3,short_idx3,30,0.36666666666666664,0.2682926829268293,0.5365853658536586,0.0,0.8806812776905335,0.0,0.6333333333333333
gemma-3-27b-it,libertarian_right,6168,-1,question_first_idx0,numeric,1,short_idx1,30,0.4666666666666667,0.4444444444444444,0.5555555555555556,0.3333333333333333,0.9807463684000847,0.16666666666666666,0.6333333333333333
gemma-3-27b-it,libertarian_right,6169,-1,question_first_idx3,uppercase_start,3,long_idx3,30,0.5333333333333333,0.53125,0.5,0.5625,0.9712553026693082,0.43333333333333335,0.6333333333333333
gemma-3-27b-it,libertarian_right,6170,3,question_first_idx4,lowercase_start,3,short_idx0,30,0.36666666666666664,0.2682926829268293,0.5365853658536586,0.0,0.9300177973385176,0.0,0.6333333333333333
gemma-3-27b-it,libertarian_right,6171,4,question_first_idx3,numeric_zero_index,3,short_idx1,30,0.43333333333333335,0.40070505287896596,0.5405405405405406,0.2608695652173913,0.9504840329396154,0.13333333333333333,0.6333333333333333
gemma-3-27b-it,libertarian_right,6172,-1,options_first_idx1,lowercase_start,3,long_idx2,30,0.36666666666666664,0.34857142857142853,0.45714285714285713,0.24,0.9807129547744023,0.2,0.6333333333333333
gemma-3-27b-it,libertarian_right,6173,3,options_first_idx4,uppercase_start,2,long_idx2,30,0.43333333333333335,0.40070505287896596,0.5405405405405406,0.2608695652173913,0.9583805890125957,0.13333333333333333,0.6333333333333333
gemma-3-27b-it,libertarian_right,6174,3,question_first_idx0,lowercase_start,1,long_idx2,30,0.6333333333333333,0.6329254727474972,0.6206896551724138,0.6451612903225806,0.9721092731793741,0.4,0.6333333333333333
gemma-3-27b-it,libertarian_right,6175,3,question_first_idx0,numeric_zero_index,1,short_idx0,30,0.6333333333333333,0.6296296296296295,0.5925925925925926,0.6666666666666666,0.946413235283033,0.4666666666666667,0.6333333333333333
gemma-3-27b-it,libertarian_right,6176,-1,question_first_idx3,lowercase_start,2,long_idx1,30,0.5333333333333333,0.53125,0.5625,0.5,0.9550694685136032,0.3,0.6333333333333333
gemma-3-27b-it,libertarian_right,6177,3,options_first_idx1,lowercase_start,1,short_idx2,30,0.5666666666666667,0.5542857142857143,0.6285714285714286,0.48,0.9767185149262868,0.2,0.6333333333333333
gemma-3-27b-it,libertarian_right,6178,-1,options_first_idx1,uppercase_start,1,long_idx0,30,0.4666666666666667,0.4258373205741627,0.5789473684210527,0.2727272727272727,0.9928045173391327,0.1,0.6333333333333333
gemma-3-27b-it,libertarian_right,6179,-1,options_first_idx2,numeric,3,long_idx3,30,0.36666666666666664,0.2682926829268293,0.5365853658536586,0.0,0.9279687451152095,0.0,0.6333333333333333
gemma-3-27b-it,libertarian_right,6180,4,options_first_idx2,numeric,0,long_idx0,30,0.4,0.375,0.5,0.25,0.9756311004609467,0.16666666666666666,0.6333333333333333
gemma-3-27b-it,libertarian_right,6181,3,options_first_idx3,numeric,1,short_idx0,30,0.5666666666666667,0.5542857142857143,0.6285714285714286,0.48,0.9774109243888922,0.2,0.6333333333333333
gemma-3-27b-it,libertarian_right,6182,3,options_first_idx0,numeric,0,short_idx0,30,0.36666666666666664,0.2682926829268293,0.5365853658536586,0.0,0.9884995628533467,0.0,0.6333333333333333
gemma-3-27b-it,libertarian_right,6183,-1,options_first_idx2,numeric_zero_index,2,long_idx4,30,0.4,0.3891402714932127,0.47058823529411764,0.3076923076923077,0.8778617327449715,0.23333333333333334,0.6333333333333333
gemma-3-27b-it,libertarian_right,6184,3,question_first_idx2,lowercase_start,1,short_idx1,30,0.5333333333333333,0.513888888888889,0.6111111111111112,0.4166666666666667,0.9665864642785731,0.16666666666666666,0.6333333333333333
gemma-3-27b-it,libertarian_right,6185,0,options_first_idx4,lowercase_start,0,short_idx4,30,0.4,0.375,0.5,0.25,0.965361625638716,0.16666666666666666,0.6333333333333333
gemma-3-27b-it,libertarian_right,6186,-1,question_first_idx1,lowercase_start,3,long_idx3,30,0.43333333333333335,0.40070505287896596,0.5405405405405406,0.2608695652173913,0.9888502571640189,0.13333333333333333,0.6333333333333333
gemma-3-27b-it,libertarian_right,6187,4,question_first_idx2,numeric,2,short_idx1,30,0.43333333333333335,0.40070505287896596,0.5405405405405406,0.2608695652173913,0.9692532167629667,0.13333333333333333,0.6333333333333333
