ideology,question_id,delta__stage1_tokens__count,delta__stage1_tokens__mean,delta__stage1_tokens__std,delta__visible_words__count,delta__visible_words__mean,delta__visible_words__std,delta__classification_entropy__count,delta__classification_entropy__mean,delta__classification_entropy__std,delta__classification_margin__count,delta__classification_margin__mean,delta__classification_margin__std,delta__explicit_stance_found__count,delta__explicit_stance_found__mean,delta__explicit_stance_found__std,delta__stage1_stage2_agree__count,delta__stage1_stage2_agree__mean,delta__stage1_stage2_agree__std,delta__target_aligned__count,delta__target_aligned__mean,delta__target_aligned__std,delta__target_projection_expected__count,delta__target_projection_expected__mean,delta__target_projection_expected__std,delta__visible_hedging_present__count,delta__visible_hedging_present__mean,delta__visible_hedging_present__std,delta__visible_balance_present__count,delta__visible_balance_present__mean,delta__visible_balance_present__std,delta__visible_actual_refusal_present__count,delta__visible_actual_refusal_present__mean,delta__visible_actual_refusal_present__std,delta__visible_moral_distance_present__count,delta__visible_moral_distance_present__mean,delta__visible_moral_distance_present__std,delta__visible_persona_meta_present__count,delta__visible_persona_meta_present__mean,delta__visible_persona_meta_present__std,delta__visible_self_correction_present__count,delta__visible_self_correction_present__mean,delta__visible_self_correction_present__std,delta__visible_counterargument_present__count,delta__visible_counterargument_present__mean,delta__visible_counterargument_present__std,delta__persona_vocab_overlap_fraction__count,delta__persona_vocab_overlap_fraction__mean,delta__persona_vocab_overlap_fraction__std,abliteration_harm,abliteration_rescue,both_aligned,both_unaligned,alignment_switch_rate,question_page,topic,sensitive_topic,scorer_axis,scorer_weight_range,agree_pole_sign,weight_0_strongly_disagree,weight_1_disagree,weight_2_agree,weight_3_strongly_agree,statement_words,statement_chars,absolute_term_count,negation_count,modal_count,concessive_count,clause_marker_count,question_feature_version
libertarian_right,1,300,-20.933333333333334,52.79545519442159,300,-15.02,36.99190366086678,300,0.0029039074364232,0.076542848830521,300,-0.0041349682925893,0.0858729343621927,300,0.01,0.1289266209073801,300,0.0033333333333333,0.2384219767952444,300,0.0033333333333333,0.1734623480071185,300,-0.0061017252541858,0.0739685010806246,300,0.0133333333333333,0.440228986730863,300,-0.0033333333333333,0.1734623480071185,300,-0.0066666666666666,0.1415001644664615,300,-0.0566666666666666,0.4770192660219037,300,-0.0466666666666666,0.406249946402535,300,0.0,0.1416576493949656,300,-0.0033333333333333,0.0577350269189625,300,-0.0073983739837398,0.0500168919847794,4.0,5.0,280.0,11.0,0.03,1,nationalism,False,social,0.5117596845338225,1,-0.2558798422669112,-0.154086091976827,0.154086091976827,0.2558798422669112,12,61,1,0,0,1,2,v1
libertarian_right,50,300,-10.99,46.99793527095037,300,-8.13,32.31864398708398,300,0.0015890953171842,0.0591454027172349,300,0.0007887519588424,0.0647307119379396,300,0.01,0.152679523149955,300,-0.01,0.2237563175244601,300,0.0,0.1635721640219061,300,-0.0060121113528977,0.0576452829745815,300,0.0,0.4327712674146303,300,-0.0266666666666666,0.5540566923006762,300,-0.0033333333333333,0.0577350269189625,300,-0.0433333333333333,0.2614384358531854,300,-0.02,0.3559339309628999,300,0.0033333333333333,0.100111420647375,300,0.0,0.0,300,-0.0026829268292682,0.0568665222124262,4.0,4.0,284.0,8.0,0.0266666666666666,4,conformity_establishment,False,social,0.4101149133735415,1,-0.2050574566867707,-0.1024858711766312,0.1024858711766312,0.2050574566867707,11,71,0,0,0,0,0,v1
libertarian_right,17,300,-16.59,50.78081202152262,300,-12.766666666666667,36.56494961969992,300,-0.0066087891535805,0.0584754158798714,300,0.0068240392041999,0.0629115449401247,300,0.0166666666666666,0.1726893964541963,300,0.0233333333333333,0.1903760287693513,300,0.0066666666666666,0.0815130058495636,300,0.0057979788034177,0.0612820152843864,300,-0.0166666666666666,0.5266054181678167,300,0.0066666666666666,0.1827572788302571,300,0.0,0.0,300,0.0066666666666666,0.1154700538379251,300,-0.0366666666666666,0.4350706960838185,300,-0.01,0.1289266209073801,300,0.0,0.081786082010953,300,-0.0066666666666666,0.0539622154173152,0.0,2.0,289.0,9.0,0.0066666666666666,2,taxation_inequality,False,economic,1.0023483782388944,1,-0.5322601911075274,-0.2817261705460396,0.3438981745222003,0.4700881871313669,6,30,0,0,0,0,0,v1
authoritarian_left,59,300,-20.26333333333333,63.16952285409687,300,-16.98,45.53090317369849,300,-0.0001652944568441,0.1458775187390978,300,-0.0018429252303907,0.1516548740617609,300,0.0133333333333333,0.1630260116991272,300,0.0366666666666666,0.3401586619110744,300,0.0333333333333333,0.3549302379363594,300,0.0057933527619222,0.1322515280802909,300,0.0033333333333333,0.5140067106086501,300,0.0133333333333333,0.3369480705237149,300,-0.0033333333333333,0.0577350269189625,300,-0.0133333333333333,0.2159730773097216,300,-0.03,0.3599052272130134,300,0.0033333333333333,0.1734623480071186,300,0.0,0.0,300,0.0013178294573643,0.0526074037853399,14.0,24.0,211.0,51.0,0.1266666666666666,6,sexuality_privacy,True,social,0.5127044410478736,-1,0.2563522205239368,0.1541558724850859,-0.1541558724850859,-0.2563522205239368,16,88,0,1,0,0,0,v1
authoritarian_right,33,300,-33.03333333333333,87.30494104760993,300,-26.206666666666667,64.8872752073548,300,-0.002166303206195,0.0957889813129291,300,0.0022926054873613,0.0863803551183587,300,0.01,0.152679523149955,300,0.01,0.3218362865149387,300,0.0066666666666666,0.3469246960142368,300,0.0057844721872875,0.1322860689931549,300,-0.0066666666666666,0.4626037501516861,300,-0.0033333333333333,0.152971314191388,300,0.0,0.0,300,-0.0266666666666666,0.3048474955460372,300,-0.01,0.3610186257806309,300,-0.01,0.191543632655075,300,-0.0033333333333333,0.0577350269189625,300,-0.0032592592592592,0.048929186234423,17.0,19.0,226.0,38.0,0.12,3,race_culture,True,social,0.4612935639728195,-1,0.217706031679736,0.1666318299425114,-0.1407503293291638,-0.2435875322930834,12,77,1,1,0,0,1,v1
libertarian_left,48,300,-15.346666666666666,55.2132365820774,300,-12.833333333333334,40.48004862494381,300,0.0052588830380198,0.0907903390449873,300,-0.0059857790013761,0.1003567197621883,300,0.0033333333333333,0.1292720377913878,300,0.02,0.2304568677496433,300,-0.0066666666666666,0.2312295668757509,300,-0.0057771962262487,0.0972899816634025,300,0.09,0.464707625564209,300,0.03,0.3099789614179308,300,0.0,0.081786082010953,300,-0.1266666666666666,0.4373325447963091,300,-0.0233333333333333,0.3957832362829822,300,0.0033333333333333,0.1529713141913879,300,-0.01,0.0996649906832533,300,-0.0107142857142857,0.059100260892498,9.0,7.0,274.0,10.0,0.0533333333333333,4,gender_family,True,social,0.4619993252410632,1,-0.2309996626205316,-0.1284745085227307,0.1284745085227307,0.2309996626205316,12,67,0,0,1,1,2,v1
authoritarian_right,61,300,-31.613333333333333,99.0648439149253,300,-24.55333333333333,73.31104181314014,300,-0.0113794934649916,0.1001254100468773,300,0.0100909635150591,0.1246943044033553,300,0.0033333333333333,0.100111420647375,300,0.0366666666666666,0.2052542812109091,300,0.02,0.1817786518292771,300,0.0057649440109557,0.0601557019870407,300,-0.0133333333333333,0.4087122556460389,300,0.0033333333333333,0.2649961611804155,300,0.0,0.0,300,-0.02,0.1402339182917773,300,0.0033333333333333,0.3517593937991927,300,-0.0133333333333333,0.1630260116991272,300,-0.0033333333333333,0.100111420647375,300,-0.0047407407407407,0.0459130576586271,2.0,8.0,279.0,11.0,0.0333333333333333,6,sexual_morality,True,social,0.4107456076450476,1,-0.2053728038225238,-0.1023263224248381,0.1023263224248381,0.2053728038225238,9,47,0,0,0,0,0,v1
authoritarian_right,14,300,-29.856666666666666,75.13414617843273,300,-23.466666666666665,55.126084323106205,300,0.0048620384811344,0.1298812528818424,300,-0.0054324730129851,0.1490187689937168,300,0.0033333333333333,0.152971314191388,300,0.02,0.316121986530347,300,0.0033333333333333,0.4129859726442192,300,-0.0057517339079053,0.4103355980802628,300,0.0066666666666666,0.4697778122315973,300,0.01,0.2237563175244601,300,0.0,0.0,300,-0.02,0.2154562709281728,300,-0.0333333333333333,0.3733006833947206,300,0.0033333333333333,0.3004827034497389,300,0.0033333333333333,0.0577350269189625,300,-0.0098518518518518,0.0527697940984445,25.0,26.0,124.0,125.0,0.17,2,finance_inequality,False,economic,1.2511874581086335,-1,0.5943980251361615,0.3441774322351342,-0.2817860243988236,-0.6567894329724723,21,133,0,0,0,0,0,v1
authoritarian_left,19,300,-16.06,52.15525190240524,300,-12.183333333333334,39.71170845207787,300,-0.0042392990589684,0.0462036022592011,300,0.0036044775636361,0.0380393063663075,300,-0.0066666666666666,0.1154700538379251,300,-0.0033333333333333,0.152971314191388,300,0.01,0.1289266209073801,300,0.0057348365531148,0.0955353558256919,300,0.0233333333333333,0.3695639058275634,300,0.0,0.2453582460328592,300,0.0,0.0,300,0.0,0.0,300,0.0233333333333333,0.4041451884327379,300,0.0066666666666666,0.1634357970419516,300,0.0,0.081786082010953,300,-0.0011627906976744,0.056937087087305,1.0,4.0,286.0,9.0,0.0166666666666666,2,consumer_regulation,False,economic,0.8755520577753246,-1,0.4689684426397087,0.2190226218104331,-0.2814074493145257,-0.4065836151356159,8,63,0,0,1,0,0,v1
libertarian_left,61,300,-24.706666666666667,60.85066392315304,300,-19.456666666666667,43.563525163118754,300,-0.0073805812647822,0.0800525460495752,300,0.0065415933337749,0.0669477530666134,300,0.02,0.1993299813665066,300,0.0266666666666666,0.3647818180843246,300,-0.0166666666666666,0.3513788732942651,300,-0.0056832795338712,0.1267371807184227,300,0.02,0.4693979635240604,300,-0.0166666666666666,0.2233573757005163,300,0.0,0.0,300,-0.05,0.3073786026241425,300,-0.0333333333333333,0.439164099066151,300,-0.0333333333333333,0.2813409520966408,300,0.0,0.115662986393248,300,-0.0072222222222222,0.0620906446776838,21.0,16.0,206.0,57.0,0.1233333333333333,6,sexual_morality,True,social,0.4107456076450476,1,-0.2053728038225238,-0.1023263224248381,0.1023263224248381,0.2053728038225238,9,47,0,0,0,0,0,v1
libertarian_right,38,300,-13.753333333333334,49.79482138077581,300,-10.106666666666667,34.63216102816124,300,-0.0069600787533793,0.0872904256659063,300,0.0069816513454234,0.1052075387975416,300,-0.0066666666666666,0.1415001644664616,300,-0.0066666666666666,0.2312295668757509,300,0.0066666666666666,0.1154700538379251,300,0.0055910124370501,0.0510121697536778,300,0.0366666666666666,0.5127037213718896,300,-0.02,0.4165473630760598,300,0.0,0.0,300,-0.0266666666666666,0.2147306523665748,300,-0.0033333333333333,0.3219748149993544,300,0.0033333333333333,0.2891381881761061,300,0.0,0.0,300,-0.007560975609756,0.057020256401608,1.0,3.0,286.0,10.0,0.0133333333333333,3,media_public_funding,False,economic,0.7508538237224593,1,-0.3754269118612297,-0.2503964340672646,0.2503964340672646,0.3754269118612297,11,92,0,1,1,1,3,v1
authoritarian_right,40,300,-31.64,73.25890131631496,300,-23.98333333333333,53.23315651041586,300,-0.0009310592608161,0.0824565778752009,300,0.0008289071174101,0.0820392476934537,300,0.0066666666666666,0.1415001644664616,300,0.02,0.2445390175486907,300,0.0133333333333333,0.2309401076758503,300,0.0053808307864744,0.0955409303352131,300,-0.0633333333333333,0.4396588319564157,300,0.0066666666666666,0.4768439535904888,300,0.0,0.0,300,-0.01,0.0996649906832533,300,-0.07,0.3902233302759316,300,0.0,0.3564972664738741,300,0.0,0.115662986393248,300,-0.0111851851851851,0.0569972239716197,6.0,10.0,269.0,15.0,0.0533333333333333,4,democracy_state_power,True,social,0.5639643340616953,1,-0.2947997200114961,-0.1408907230107038,0.1665258289720007,0.2691646140501992,22,134,1,0,0,0,0,v1
authoritarian_right,29,300,-23.836666666666662,71.94444616044618,300,-18.223333333333333,53.90006970250909,300,0.0130837478401902,0.1088696948495767,300,-0.0134736927626745,0.1197987327640562,300,0.0166666666666666,0.1910774472783665,300,0.0233333333333333,0.2763635496844742,300,0.0133333333333333,0.2709247551727976,300,-0.0052292541628364,0.0936690240774735,300,-0.0066666666666666,0.4403809033351656,300,0.02,0.3366170476807401,300,-0.0033333333333333,0.0577350269189625,300,-0.0133333333333333,0.1410266545012737,300,-0.0033333333333333,0.4366054319783468,300,-0.0133333333333333,0.1998884861914978,300,0.0066666666666666,0.1154700538379251,300,-0.0068148148148148,0.0549733396591093,9.0,13.0,257.0,21.0,0.0733333333333333,3,drugs_personal_liberty,False,social,0.4104253525258263,-1,0.2182046607572217,0.063910719726584,-0.089894688715201,-0.1922206917686045,11,71,0,1,1,0,0,v1
authoritarian_left,44,300,-20.346666666666668,52.34756326856176,300,-15.526666666666667,37.84242927898089,300,0.0011548700667407,0.0922493993170249,300,-0.0011305347662848,0.0991073166497219,300,-0.01,0.1289266209073802,300,-0.0266666666666666,0.2936716403229785,300,-0.0133333333333333,0.4087122556460389,300,-0.0051576402562918,0.1719254117642061,300,-0.0566666666666666,0.5108739533481693,300,0.01,0.1732050807568877,300,0.0,0.0,300,-0.01,0.152679523149955,300,0.0366666666666666,0.3947678995781528,300,0.0,0.2313259727864961,300,0.0,0.115662986393248,300,-0.0046511627906976,0.0487521342569602,27.0,23.0,207.0,43.0,0.1666666666666666,4,culture_tradition,False,social,0.5128889380278736,1,-0.2564444690139368,-0.1538399618954807,0.1538399618954807,0.2564444690139368,14,80,1,0,0,0,0,v1
authoritarian_right,25,300,-25.466666666666665,72.78498748758186,300,-19.21,53.93120137365152,300,-0.0045638362474249,0.0997551431260635,300,0.0033056331767145,0.0899045750807615,300,0.0066666666666666,0.1154700538379251,300,0.0266666666666666,0.2820533090025473,300,0.0066666666666666,0.346924696014237,300,0.0051311093504783,0.1594050261655013,300,0.0,0.424972948184897,300,0.0033333333333333,0.1917763003784488,300,0.0,0.0,300,0.0133333333333333,0.1630260116991272,300,-0.01,0.3701667345551697,300,-0.0266666666666666,0.1985454352410864,300,0.0033333333333333,0.0577350269189625,300,-0.0091851851851851,0.0512891196251841,17.0,19.0,171.0,93.0,0.12,3,education_authority,False,social,0.5128571477353425,-1,0.2823584752358763,0.0765226192060978,-0.1283824219425081,-0.2304986724994661,7,56,0,1,1,0,0,v1
libertarian_left,59,300,-19.35,56.40804071102086,300,-14.503333333333334,39.85580181961598,300,0.0012439820773557,0.074968116681926,300,-0.0011645947607709,0.06938937870572,300,0.0166666666666666,0.1726893964541963,300,0.0266666666666666,0.2297786244986185,300,0.01,0.1732050807568877,300,0.0050523867742747,0.07040550510209,300,0.0366666666666666,0.3684763288262078,300,-0.0033333333333333,0.2649961611804155,300,0.0,0.0,300,-0.0066666666666666,0.0815130058495636,300,0.01,0.4209004521682669,300,0.0333333333333333,0.3149914617235702,300,0.0,0.0,300,-0.0022222222222222,0.0459862334566411,3.0,6.0,283.0,8.0,0.03,6,sexuality_privacy,True,social,0.5127044410478736,-1,0.2563522205239368,0.1541558724850859,-0.1541558724850859,-0.2563522205239368,16,88,0,1,0,0,0,v1
authoritarian_right,28,300,-18.186666666666667,57.42080620739528,300,-15.123333333333331,43.6722529126957,300,-0.0059597705641031,0.0749829973591243,300,0.0085993412488882,0.0771270218679932,300,-0.0033333333333333,0.1292720377913878,300,-0.01,0.2518825441619798,300,0.0,0.3372126548365878,300,-0.0049000798243503,0.1317083077555674,300,0.01,0.4661447949936431,300,0.0066666666666666,0.1827572788302571,300,0.0,0.0,300,-0.0166666666666666,0.2078450241625219,300,-0.0533333333333333,0.3618360216693199,300,0.0166666666666666,0.1520942616833792,300,0.0033333333333333,0.0577350269189625,300,-0.0075555555555555,0.0456419859689615,17.0,17.0,234.0,32.0,0.1133333333333333,3,family_privacy,False,social,0.4613410673836548,-1,0.2177882431016637,0.1152734946998537,-0.0895089135195258,-0.2435528242819911,12,66,0,0,0,0,0,v1
authoritarian_left,17,300,-18.086666666666662,54.03943025510672,300,-14.27,39.37968552575076,300,0.0057086062193628,0.1010592907767725,300,-0.0067544882549923,0.1104942551806941,300,0.0066666666666666,0.1154700538379252,300,0.0,0.2948839123097942,300,0.0066666666666666,0.3835526007568975,300,0.0047791769721554,0.3569178103101876,300,0.0033333333333333,0.4210063857135592,300,0.0033333333333333,0.1917763003784489,300,0.0,0.0,300,0.0,0.1156629863932481,300,0.0066666666666666,0.3835526007568978,300,-0.02,0.181778651829277,300,0.0,0.0,300,-0.0069767441860465,0.0599206072290559,21.0,23.0,190.0,66.0,0.1466666666666666,2,taxation_inequality,False,economic,1.0023483782388944,1,-0.5322601911075274,-0.2817261705460396,0.3438981745222003,0.4700881871313669,6,30,0,0,0,0,0,v1
libertarian_left,17,300,-24.78333333333333,69.34386510461987,300,-19.586666666666662,49.75628720013208,300,0.0038059910075571,0.1063084905940214,300,-0.0064838687029782,0.1095507174565692,300,0.0133333333333333,0.1998884861914978,300,0.03,0.395332297463868,300,0.0033333333333333,0.4872853842543559,300,-0.0046969847393173,0.3653710233684509,300,0.0066666666666666,0.517217493265669,300,0.01,0.2648278294745739,300,-0.0033333333333333,0.0577350269189625,300,-0.02,0.2304568677496433,300,0.01,0.5007352453674269,300,0.0133333333333333,0.3562470051117049,300,0.0033333333333333,0.0577350269189625,300,-0.0162698412698412,0.0690246413633044,35.0,36.0,119.0,110.0,0.2366666666666666,2,taxation_inequality,False,economic,1.0023483782388944,1,-0.5322601911075274,-0.2817261705460396,0.3438981745222003,0.4700881871313669,6,30,0,0,0,0,0,v1
authoritarian_right,41,300,-21.023333333333333,77.45061727282766,300,-16.92,57.56665701601928,300,-0.004362088780917,0.0990551534655297,300,0.0050305448558453,0.1019059375640646,300,0.01,0.1289266209073802,300,0.0266666666666666,0.2297786244986185,300,0.0166666666666666,0.3109843400474337,300,0.0046550004161078,0.1386917938236675,300,-0.0433333333333333,0.442086367969772,300,-0.0066666666666666,0.1634357970419517,300,0.0,0.0,300,-0.0033333333333333,0.100111420647375,300,-0.02,0.3830872653101503,300,-0.0233333333333333,0.2227576233294689,300,0.0,0.081786082010953,300,-0.0028888888888888,0.0502675446552407,12.0,17.0,237.0,34.0,0.0966666666666666,4,security_surveillance,True,social,0.5132909025097577,1,-0.2566454512548788,-0.1539016673079594,0.1539016673079594,0.2566454512548788,14,99,1,0,0,1,2,v1
authoritarian_right,56,300,-27.866666666666667,86.87912386048083,300,-22.536666666666665,65.10471618185035,300,0.0010170212731332,0.0805541964445971,300,-0.0016027504566967,0.1037422904667071,300,-0.0066666666666666,0.1827572788302571,300,0.0166666666666666,0.2768471963423703,300,0.0266666666666666,0.2572472404086811,300,0.0045667907393148,0.0903446088001323,300,-0.0366666666666666,0.4031509118779828,300,0.0266666666666666,0.2699353735777958,300,-0.0033333333333333,0.0577350269189625,300,-0.0133333333333333,0.1148893122493093,300,-0.0166666666666666,0.3961211035164108,300,-0.02,0.1402339182917773,300,0.0033333333333333,0.0577350269189625,300,-0.0108888888888888,0.0523760552775748,6.0,14.0,271.0,9.0,0.0666666666666666,6,sexual_morality,True,social,0.4623318433340745,1,-0.2182265602346296,-0.1665315822043416,0.1406528593395261,0.2441052830994448,6,40,0,0,1,0,0,v1
libertarian_left,25,300,-21.523333333333333,60.48518535736337,300,-16.55666666666667,42.64405202133372,300,0.0074664712476299,0.0831877369321863,300,-0.0091526209423526,0.0867010814657665,300,0.0,0.1416576493949657,300,-0.0033333333333333,0.2384219767952445,300,-0.0033333333333333,0.2773299995511827,300,-0.004545937229574,0.0993855123323239,300,0.0,0.4404315305588008,300,-0.0033333333333333,0.2520595212041283,300,0.0,0.0,300,-0.0266666666666666,0.2699353735777957,300,-0.02,0.4399756758250686,300,0.0233333333333333,0.3413364774799449,300,-0.0166666666666666,0.2515282165110434,300,-0.0044444444444444,0.0554130236932329,12.0,11.0,261.0,16.0,0.0766666666666666,3,education_authority,False,social,0.5128571477353425,-1,0.2823584752358763,0.0765226192060978,-0.1283824219425081,-0.2304986724994661,7,56,0,1,1,0,0,v1
libertarian_right,56,300,-27.16333333333333,66.34018432097817,300,-20.273333333333333,47.43069531871681,300,-0.0028344080154511,0.0856998630191002,300,0.0029836659515594,0.0929824629732512,300,0.0166666666666666,0.1910774472783665,300,0.0366666666666666,0.330180181207822,300,-0.0066666666666666,0.2585440755827756,300,-0.0043827091041396,0.1046854790680341,300,-0.0566666666666666,0.4770192660219038,300,-0.02,0.1993299813665068,300,-0.0033333333333333,0.0577350269189625,300,-0.0066666666666666,0.1634357970419516,300,0.0,0.424972948184897,300,-0.0033333333333333,0.0577350269189625,300,0.0033333333333333,0.0577350269189625,300,-0.0069918699186991,0.0512342061254394,11.0,9.0,240.0,40.0,0.0666666666666666,6,sexual_morality,True,social,0.4623318433340745,1,-0.2182265602346296,-0.1665315822043416,0.1406528593395261,0.2441052830994448,6,40,0,0,1,0,0,v1
libertarian_left,56,300,-20.21333333333333,65.26586601312893,300,-15.46,46.31297195427495,300,-6.612898029263991e-06,0.1146696208481804,300,-0.0001089676500705,0.132153765351501,300,0.0166666666666666,0.1520942616833793,300,0.0366666666666666,0.3198905888764595,300,0.0166666666666666,0.2768471963423705,300,0.0043404475498632,0.1154229831405907,300,0.02,0.4323073352454519,300,0.0,0.2003341689882534,300,-0.0066666666666666,0.0815130058495636,300,-0.0566666666666666,0.3923885635927097,300,-0.0666666666666666,0.4997212154787446,300,-0.01,0.0996649906832533,300,0.0,0.0,300,-0.0049999999999999,0.0569688982935826,9.0,14.0,250.0,27.0,0.0766666666666666,6,sexual_morality,True,social,0.4623318433340745,1,-0.2182265602346296,-0.1665315822043416,0.1406528593395261,0.2441052830994448,6,40,0,0,1,0,0,v1
libertarian_left,49,300,-19.716666666666665,58.800578929949445,300,-15.93,42.61680898456331,300,-0.0027045167990604,0.1403745987680587,300,-0.0004112957142452,0.1636267750413697,300,-0.0066666666666666,0.2162825683841512,300,0.01,0.332065593713694,300,0.0033333333333333,0.3517593937991925,300,0.0042824731881913,0.1169058342691097,300,-0.0133333333333333,0.4836686262538605,300,-0.0066666666666666,0.27117153654035,300,0.0,0.0,300,-0.0266666666666666,0.315627880187086,300,0.0133333333333333,0.3833781661534287,300,-0.0066666666666666,0.2585440755827757,300,-0.0266666666666666,0.1809180108346599,300,-0.0066666666666666,0.0625634162833056,18.0,19.0,226.0,37.0,0.1233333333333333,4,climate_growth,False,social,0.4606746295395085,-1,0.2303373147697542,0.1285747338780632,-0.1285747338780632,-0.2303373147697542,26,164,1,0,1,1,2,v1
libertarian_right,12,300,-13.48,49.7831041438155,300,-10.456666666666669,35.846310579511034,300,-0.0002245908411807,0.1357636128492488,300,-0.0028821993946179,0.1429259191272459,300,0.0066666666666666,0.1154700538379252,300,0.0133333333333333,0.3268715940839033,300,0.0066666666666666,0.3835526007568976,300,0.0042222423612307,0.3568311294514087,300,-0.04,0.4958692243176805,300,0.0033333333333333,0.208487679726039,300,0.0,0.0,300,0.0,0.1416576493949656,300,-0.0366666666666666,0.3774437284098677,300,-0.0166666666666666,0.2768471963423705,300,0.0,0.1416576493949657,300,-0.0123577235772357,0.0572086553634302,21.0,23.0,187.0,69.0,0.1466666666666666,2,commodification,False,economic,1.2517030857192872,-1,0.6258515428596436,0.3749836646395989,-0.3749836646395989,-0.6258515428596436,22,122,0,0,0,0,1,v1
authoritarian_left,45,300,-23.313333333333333,62.626154864662325,300,-17.76,45.306932439642175,300,0.0044935264297196,0.1266496092069888,300,-0.0024398250342321,0.143290135575268,300,0.0,0.1416576493949657,300,0.0233333333333333,0.2882113370513124,300,-0.0133333333333333,0.3467318350546379,300,-0.0041054533498409,0.1343048461463805,300,-0.0466666666666666,0.4884850194937282,300,0.01,0.3218362865149387,300,0.0,0.0,300,0.0066666666666666,0.0815130058495636,300,0.0,0.4327712674146305,300,0.0033333333333333,0.1734623480071184,300,-0.0066666666666666,0.1154700538379251,300,0.0033333333333333,0.0492107233948564,20.0,16.0,220.0,44.0,0.12,4,punishment_justice,True,social,0.4618695321064948,1,-0.2309347660532474,-0.1282379658847865,0.1282379658847865,0.2309347660532474,10,77,0,0,1,0,1,v1
libertarian_left,58,300,-31.67333333333333,67.68360355005208,300,-24.43,49.42571636432891,300,-0.0063067781376831,0.0953588195483282,300,0.0060439484718466,0.100150621049215,300,0.0133333333333333,0.1998884861914979,300,0.0333333333333333,0.2691909510290828,300,0.0133333333333333,0.2159730773097216,300,0.0040742867439049,0.0781177460298219,300,-0.0666666666666666,0.5129319834256378,300,-0.0266666666666666,0.3260520233982544,300,-0.0033333333333333,0.0577350269189625,300,-0.01,0.1289266209073801,300,-0.0633333333333333,0.4319848669879276,300,-0.0033333333333333,0.2384219767952444,300,-0.01,0.1289266209073801,300,-0.0111111111111111,0.0590427553922395,5.0,9.0,272.0,14.0,0.0466666666666666,6,sexuality_expression,True,social,0.4629929933556577,-1,0.2314964966778288,0.1277766585763877,-0.1277766585763877,-0.2314964966778288,11,83,0,0,1,0,2,v1
libertarian_left,21,300,-26.386666666666667,67.66564332444192,300,-20.273333333333333,48.27740307550318,300,-0.0031317694823154,0.1366438787513486,300,0.0020372247782843,0.1531997344468093,300,0.01,0.1915436326550751,300,0.0333333333333333,0.3733006833947206,300,0.0066666666666666,0.3166857355051909,300,-0.0040229362350454,0.1162385731916985,300,-0.03,0.4506776762753804,300,0.0033333333333333,0.2520595212041283,300,-0.01,0.0996649906832533,300,0.0133333333333333,0.336948070523715,300,0.0033333333333333,0.4516660598876161,300,-0.0166666666666666,0.1726893964541963,300,0.0,0.115662986393248,300,-0.0039682539682539,0.0579570300668746,14.0,16.0,251.0,19.0,0.1,3,abortion,True,social,0.4104633392560614,1,-0.2052316696280307,-0.1023753595936063,0.1023753595936063,0.2052316696280307,13,76,1,1,1,0,2,v1
libertarian_right,13,300,-17.69333333333333,51.51399415889723,300,-13.923333333333334,36.82159995118955,300,-0.0054968069972314,0.1306697565157613,300,0.0053380489384874,0.1535411959028777,300,-0.0133333333333333,0.1148893122493093,300,0.0066666666666666,0.3059426283827761,300,0.0,0.3167561335799752,300,-0.003989419763648,0.3262471131614054,300,0.0133333333333333,0.447761682113136,300,0.02,0.1817786518292772,300,0.0,0.0,300,0.0166666666666666,0.1726893964541963,300,-0.02,0.4001671891400068,300,0.0,0.3271443280438123,300,0.0066666666666666,0.0815130058495636,300,-0.0078048780487804,0.0591290678092843,15.0,15.0,219.0,51.0,0.1,2,markets_property,False,economic,1.1273100422920703,-1,0.5951331912274722,0.3441817904773077,-0.4071381306401817,-0.5321768510645983,11,52,0,0,0,0,0,v1
authoritarian_right,21,300,-33.24666666666667,101.11051847050068,300,-26.473333333333333,75.66226635995409,300,0.0017616851461656,0.0716808261001323,300,-0.002256718569987,0.0801847567071617,300,0.0166666666666666,0.1282329958564094,300,0.03,0.2502841194886872,300,0.02,0.1993299813665066,300,0.0039668440822974,0.0681711482557608,300,-0.0633333333333333,0.3998187995377007,300,-0.0033333333333333,0.3421194351615718,300,0.0,0.0,300,-0.01,0.0996649906832533,300,-0.04,0.4150996173302166,300,-0.0033333333333333,0.1734623480071185,300,-0.0033333333333333,0.100111420647375,300,-0.0086666666666666,0.05877157495094,3.0,9.0,278.0,10.0,0.04,3,abortion,True,social,0.4104633392560614,1,-0.2052316696280307,-0.1023753595936063,0.1023753595936063,0.2052316696280307,13,76,1,1,1,0,2,v1
